PC1,PC2,PC3,PC4,PC5,PC6,PC7
-2.0881812326687808,0.00382745573647057,-0.4880615934784332,0.5183867945500013,0.47453585253805863,0.13548408381345808,0.017975854466077145
-1.8741086666607458,2.1526503798383056,1.0354479589273544,-0.06568544883632965,-0.42444020608352373,-0.26549388552551,0.0805600534297666
-2.2127678021264385,1.437643014791143,-0.1758724447706857,-0.6422223762187014,-0.2887528888073685,0.10031918644546461,0.2525203234274024
-1.964973717423765,-1.3008407049036967,-1.1168149367897935,0.8060710311196604,0.5355862583748235,0.38101376477508775,-0.34205881255586934
-2.6740161035190955,-0.1536572613161269,-0.8242699885338165,-0.11285481486485167,-0.12937936646956502,0.06877568853347636,0.12564558470319806
-2.424346279659352,-1.3752545675007042,-1.2203704907598913,0.4520631145664868,0.9742467148165167,0.179333310613137,-0.30836177270778703
-2.327431375467829,1.4084481853818822,-0.44808670198215683,-1.448128556907222,-0.36231395494134083,0.4357617607002252,0.08962010423156895
-1.1246503654102953,2.3474030813941225,0.4385347040834779,-0.20115353790647023,0.09778064762175499,0.04587623994923093,0.0973730043050859
-1.5276210918227004,-0.5144128430134758,-0.09584835180516367,2.350852361288845,0.5350381440522672,0.3834420827514907,-0.12818427786099487
-2.3273375769339317,-0.05282746386072477,-0.5076774204748339,0.3794878322775582,-0.21480510713512682,0.17182321256980954,-0.0019113087036473119
-0.8354510672056897,-1.253840994605329,0.5150280316345539,0.06551762541469874,0.6873431409437107,-0.2729266810177088,-0.351240810344549
-2.7990021427564518,-3.664146943189771e-05,-0.968116370656179,-0.9305506346128101,-0.28593117003187607,-0.005686040860953498,0.06254737173239953
-1.5884383003211624,1.0601769473311589,0.5579576626750908,1.085979304835228,0.05271294213472959,0.08346927267527307,-0.022454796924381938
-2.1996905073428232,0.9434683470483266,0.638935359741267,1.747230658311421,-0.07831365230438062,-0.015979584128233557,0.13588432814122692
-1.1482307829119813,-1.1159269387981474,-1.3471350102145723,0.008449859577351095,-0.6107316907901088,-0.36186872234385026,-0.24402668311122674
