GEOID,populationE,med_ageE,med_hh_incomeE,bachelor_degree_25E,whiteE,blackE,asianE,hispanicE,kmeans_cluster_stability_check
360610034004,1313,31.6,86207.0,0.6664127951256664,0.8225437928408226,0.02817974105102818,0.13023610053313023,0.1210967250571211,4
360610034002,1797,29.2,87368.0,0.3745130773511408,0.7824151363383417,0.015581524763494713,0.09181969949916527,0.41903171953255425,0
360610034003,1596,38.0,103222.0,0.5958646616541353,0.7362155388471178,0.07268170426065163,0.07832080200501253,0.17919799498746866,4
360610042001,4109,20.4,119423.0,0.23412022389875883,0.6483329277196398,0.06230226332440983,0.24190800681431004,0.08323192990995376,0
360610057001,1081,43.4,166250.0,0.6891766882516188,0.9167437557816837,0.009250693802035153,0.06567992599444958,0.011100832562442183,4
360610218004,2101,35.1,60943.0,0.3379343169919086,0.17467872441694432,0.5297477391718229,0.010471204188481676,0.2803426939552594,3
360610218003,1599,28.3,49355.0,0.1951219512195122,0.24515322076297685,0.5934959349593496,0.028142589118198873,0.17573483427141964,3
360610218001,1672,32.5,76946.0,0.3875598086124402,0.291866028708134,0.5460526315789473,0.042464114832535885,0.14952153110047847,3
360610220004,1286,37.9,78819.0,0.36625194401244165,0.29471228615863143,0.5544323483670296,0.11741835147744946,0.23561430793157076,3
360610220002,1292,34.0,72875.0,0.3955108359133127,0.34365325077399383,0.6277089783281734,0.02863777089783282,0.01393188854489164,3
360610223011,1942,29.3,50107.0,0.11380020597322348,0.1972193614830072,0.22914521112255407,0.0,0.7245108135942327,1
360610223012,2607,30.8,43911.0,0.14384349827387802,0.3364019946298427,0.11047180667433831,0.02339854238588416,0.8112773302646721,1
360610233001,1992,37.7,50086.0,0.4583333333333333,0.4427710843373494,0.23795180722891565,0.10793172690763052,0.4006024096385542,0
360610233003,2752,34.7,58750.0,0.21511627906976744,0.16824127906976744,0.26199127906976744,0.023619186046511628,0.6726017441860465,1
360610234001,2063,37.7,50223.0,0.30828889966068834,0.1769268056228793,0.7062530295685895,0.015026660203587009,0.2375181774115366,3
360610247001,1380,35.6,122284.0,0.30579710144927535,0.38333333333333336,0.04782608695652174,0.011594202898550725,0.5652173913043478,1
360610247003,1499,35.4,46042.0,0.1494329553035357,0.36224149432955305,0.20613742494996665,0.027351567711807873,0.8358905937291528,1
360610249001,1083,32.1,34632.0,0.2169898430286242,0.20313942751615882,0.3296398891966759,0.05170821791320406,0.5844875346260388,1
360610261001,3179,33.7,46643.0,0.05284680717206669,0.13022963195973578,0.10537905001572821,0.01100975149418056,0.9223026108839257,1
360610261004,2172,36.4,37088.0,0.04419889502762431,0.4995395948434622,0.1427255985267035,0.0,0.9429097605893186,1
360610230004,2002,38.0,20757.0,0.06693306693306693,0.033466533466533464,0.7767232767232767,0.0,0.3581418581418581,3
360610235012,2841,32.3,63807.0,0.2819429778247096,0.2622316085885252,0.37873988032382966,0.022527279127067933,0.43400211193241817,1
360610235013,722,34.1,22188.0,0.22437673130193905,0.4390581717451524,0.27146814404432135,0.0,0.5941828254847645,1
360610235014,1864,30.1,42479.0,0.3063304721030043,0.23390557939914164,0.5568669527896996,0.017167381974248927,0.2752145922746781,3
360610236001,2183,25.1,44327.0,0.11452130096197893,0.03618873110398534,0.8433348602840128,0.0,0.081539166284929,3
360610236003,855,33.3,37819.0,0.11578947368421053,0.0,0.752046783625731,0.0,0.2573099415204678,3
360610169004,1246,33.3,90862.0,0.45987158908507225,0.5874799357945425,0.05377207062600321,0.09309791332263243,0.3475120385232745,0
360610169002,1797,43.0,84732.0,0.6327212020033389,0.8514190317195326,0.028937117417918753,0.041736227045075125,0.07790762381747357,4
360610171001,1672,38.1,79150.0,0.5155502392344498,0.9473684210526315,0.005382775119617225,0.04724880382775119,0.26913875598086123,0
360610171002,1593,50.7,72137.0,0.6421845574387948,0.9836785938480854,0.005649717514124294,0.0,0.11048336472065286,4
360610171006,1898,40.0,226833.0,0.672813487881981,0.8166491043203372,0.0,0.037407797681770286,0.01738672286617492,4
360610171005,1669,44.3,250001.0,0.7052127022168964,0.8735769922109047,0.0677052127022169,0.02696225284601558,0.040143798681845415,4
360610059001,1068,61.1,250001.0,0.7621722846441947,0.903558052434457,0.014044943820224719,0.040262172284644196,0.05711610486891386,4
360610059003,2015,30.0,120536.0,0.41836228287841193,0.8198511166253102,0.010918114143920596,0.16228287841191066,0.11315136476426799,4
360610059002,427,57.1,97563.0,0.8946135831381733,0.747072599531616,0.04449648711943794,0.20843091334894615,0.0,4
360610067002,1646,38.6,117895.0,0.6300121506682868,0.8195625759416768,0.00850546780072904,0.05528554070473876,0.06804374240583232,4
360610067003,819,34.3,106838.0,0.8241758241758241,0.9499389499389499,0.002442002442002442,0.047619047619047616,0.042735042735042736,4
360610067004,1323,46.8,76766.0,0.7981859410430839,0.9138321995464853,0.01889644746787604,0.02418745275888133,0.05139833711262283,4
360610070001,2315,33.3,120429.0,0.6863930885529158,0.6444924406047516,0.18488120950323975,0.11706263498920086,0.0367170626349892,4
360610067001,1474,33.1,134079.0,0.6635006784260515,0.8731343283582089,0.0,0.10990502035278155,0.04816824966078698,4
360610069001,2523,36.3,209722.0,0.640110978993262,0.8085612366230678,0.011890606420927468,0.13476020610384462,0.07055093143083631,4
360610070003,1483,30.8,105667.0,0.6008091706001348,0.6318273769386379,0.06271072151045179,0.20161834120026972,0.045853000674308836,4
360610070002,1318,26.6,135115.0,0.6957511380880121,0.9028831562974203,0.06069802731411229,0.036418816388467376,0.11305007587253414,4
360610073004,1403,37.4,100227.0,0.7583749109052031,0.797576621525303,0.0007127583749109052,0.1368496079828938,0.23093371347113328,4
360610184002,1162,33.3,12274.0,0.12736660929432014,0.21256454388984508,0.3493975903614458,0.0774526678141136,0.5585197934595525,1
360610184001,2171,37.9,50807.0,0.3030861354214648,0.22063565177337632,0.38507600184246893,0.02855826807922616,0.4394288346384155,1
360610184004,2404,32.6,20469.0,0.06281198003327787,0.15307820299500832,0.6114808652246256,0.011647254575707155,0.5969217970049917,1
360610007001,8809,30.3,157209.0,0.6734022022931093,0.7286865705528437,0.021001248722897038,0.20059030536950845,0.05721421273697355,4
360610103001,1990,33.2,101218.0,0.6793969849246231,0.5914572864321608,0.06934673366834171,0.27688442211055275,0.06934673366834171,4
360610153003,1385,37.2,250001.0,0.6534296028880866,0.7184115523465704,0.0,0.24115523465703972,0.0,4
360610170002,1234,37.9,19566.0,0.18719611021069693,0.5324149108589952,0.2325769854132901,0.07698541329011345,0.6231766612641815,1
360610170003,1617,36.2,43155.0,0.3079777365491651,0.5003092145949288,0.2894248608534323,0.047619047619047616,0.45269016697588127,1
360610009001,1731,33.6,195313.0,0.7105719237435009,0.6972848064702484,0.04101675332177932,0.1634893125361063,0.08665511265164645,4
360610012003,1221,45.7,103571.0,0.49221949221949224,0.7911547911547911,0.006552006552006552,0.13595413595413594,0.09991809991809991,4
360610012002,1046,49.4,56833.0,0.3652007648183556,0.8135755258126195,0.036328871892925434,0.06309751434034416,0.07361376673040153,0
360610152002,1220,50.3,18412.0,0.2975409836065574,0.569672131147541,0.16967213114754098,0.07622950819672131,0.41147540983606556,0
360610152001,1404,43.1,21958.0,0.13675213675213677,0.3383190883190883,0.3831908831908832,0.0,0.6417378917378918,1
360610101001,1273,33.7,135000.0,0.6378633150039277,0.5522388059701493,0.08091123330714847,0.3283582089552239,0.09112333071484682,4
360610127003,2273,46.8,80090.0,0.6528816542014958,0.5402551693796744,0.06511218653761548,0.20105587329520458,0.344918609766828,4
360610127004,1554,34.7,103750.0,0.8185328185328186,0.7992277992277992,0.08301158301158301,0.04182754182754183,0.04633204633204633,4
360610131001,931,40.9,85208.0,0.564983888292159,0.6530612244897959,0.06337271750805586,0.22126745435016112,0.25241675617615467,0
360610133001,598,38.9,95833.0,0.7224080267558528,0.5953177257525084,0.05351170568561873,0.17892976588628762,0.2608695652173913,4
360610133004,1412,32.6,88194.0,0.6983002832861189,0.5835694050991501,0.009915014164305949,0.29390934844192634,0.15155807365439095,4
360610142001,345,61.1,161786.0,0.591304347826087,0.8376811594202899,0.014492753623188406,0.043478260869565216,0.014492753623188406,4
360610142002,1192,63.5,140234.0,0.799496644295302,0.8221476510067114,0.0,0.15016778523489932,0.030201342281879196,4
360610142006,877,63.7,250001.0,0.5587229190421893,0.9863169897377423,0.0,0.013683010262257697,0.0,4
360610142003,804,60.0,250001.0,0.777363184079602,0.927860696517413,0.0,0.0,0.0,4
360610149001,856,45.1,163958.0,0.552570093457944,0.727803738317757,0.02336448598130841,0.2207943925233645,0.036214953271028034,4
360610149002,1047,64.5,167721.0,0.76981852913085,0.9837631327602674,0.0,0.01623686723973257,0.11270296084049666,4
360610150021,2045,62.3,239327.0,0.6836185819070905,0.8938875305623472,0.018581907090464547,0.06356968215158924,0.12518337408312957,4
360610150022,1324,53.6,194286.0,0.6888217522658611,0.9138972809667674,0.0,0.04607250755287009,0.04003021148036254,4
360610279001,1220,35.0,41875.0,0.24672131147540985,0.7163934426229508,0.04672131147540984,0.01721311475409836,0.3950819672131147,0
360610279004,2416,36.6,38773.0,0.222682119205298,0.11754966887417219,0.07491721854304635,0.024006622516556293,0.8596854304635762,1
360610279002,1364,32.7,42500.0,0.1158357771260997,0.19941348973607037,0.017595307917888565,0.0,0.9215542521994134,1
360610279005,1459,35.9,79056.0,0.4852638793694311,0.5661411925976696,0.10966415352981494,0.06100068540095956,0.44893762851267993,0
360610112032,323,45.9,168750.0,0.6749226006191951,0.7801857585139319,0.0,0.1393188854489164,0.03715170278637771,4
360610029004,1442,44.4,52188.0,0.27184466019417475,0.3002773925104022,0.20249653259361997,0.3488210818307906,0.17267683772538142,2
360610054001,1672,31.9,206250.0,0.6495215311004785,0.8181818181818182,0.04665071770334928,0.09449760765550239,0.049641148325358854,4
360610054002,1185,45.4,131875.0,0.7367088607594937,0.7729957805907173,0.015189873417721518,0.16286919831223629,0.08016877637130802,4
360610071004,1280,33.6,150583.0,0.79921875,0.878125,0.0,0.071875,0.04375,4
360610071002,1575,53.3,146103.0,0.5942857142857143,0.8374603174603175,0.01904761904761905,0.13777777777777778,0.022857142857142857,4
360610071003,925,39.1,148233.0,0.5513513513513514,0.6475675675675676,0.08756756756756756,0.08324324324324324,0.04540540540540541,4
360610079003,1191,49.2,64806.0,0.5692695214105793,0.945424013434089,0.03190596137699412,0.022670025188916875,0.06968933669185558,0
360610079001,676,33.2,250001.0,0.7766272189349113,0.9585798816568047,0.0,0.026627218934911243,0.07100591715976332,4
360610108001,730,61.1,133650.0,0.7191780821917808,0.958904109589041,0.0,0.0410958904109589,0.045205479452054796,4
360610112011,824,54.4,138235.0,0.5922330097087378,0.8276699029126213,0.027912621359223302,0.11286407766990292,0.06796116504854369,4
360610116003,635,43.4,52800.0,0.6094488188976378,0.8692913385826772,0.0,0.03622047244094488,0.09606299212598425,0
360610116001,1432,28.9,120962.0,0.6152234636871509,0.6124301675977654,0.05377094972067039,0.29748603351955305,0.05307262569832402,4
360610140006,1597,35.6,114798.0,0.6825297432686287,0.9098309329993738,0.0,0.040701314965560426,0.2028804007514089,4
360610140001,1723,44.9,123583.0,0.7202553685432386,0.804410911201393,0.0261172373766686,0.1526407428903076,0.023215322112594312,4
360610140002,1854,45.7,170938.0,0.6957928802588996,0.877562028047465,0.009169363538295576,0.06202804746494067,0.06040992448759439,4
360610150024,913,57.4,210677.0,0.7250821467688937,0.9594742606790799,0.0,0.0,0.040525739320920046,4
360610154003,1214,32.8,110833.0,0.8278418451400329,0.7742998352553542,0.08072487644151564,0.08484349258649095,0.0914332784184514,4
360610154001,3137,31.9,104528.0,0.6079056423334396,0.8119222186802678,0.01689512272872171,0.14950589735416003,0.10902135798533631,4
360610154004,1151,65.8,61531.0,0.35708079930495223,0.8114682884448305,0.18853171155516943,0.0,0.04257167680278019,0
360610154002,1671,30.2,134052.0,0.6588868940754039,0.9192100538599641,0.04727707959305805,0.0,0.32615200478755235,4
360610163005,1882,41.1,84936.0,0.5701381509032943,0.869287991498406,0.01647183846971307,0.11424017003188097,0.04622741764080765,4
360610163001,1715,43.3,177143.0,0.7183673469387755,0.933527696793003,0.0,0.00816326530612245,0.06705539358600583,4
360610163002,2002,44.0,138550.0,0.6288711288711288,0.8626373626373627,0.013986013986013986,0.11688311688311688,0.03196803196803197,4
360610192002,1555,40.2,13632.0,0.05594855305466238,0.10032154340836012,0.4482315112540193,0.005787781350482315,0.5254019292604502,1
360610195004,1196,40.8,73289.0,0.34531772575250835,0.45652173913043476,0.013377926421404682,0.25,0.3394648829431438,0
360610195003,2165,31.1,84531.0,0.44110854503464203,0.5533487297921478,0.0928406466512702,0.24157043879907622,0.21709006928406466,0
360610195001,752,56.7,181976.0,0.7952127659574468,0.761968085106383,0.02127659574468085,0.15824468085106383,0.0,4
360610199002,1034,62.4,165536.0,0.6025145067698259,0.7021276595744681,0.10735009671179883,0.12572533849129594,0.19729206963249515,4
360610199004,1713,27.8,62667.0,0.39346176298890834,0.6433158201984822,0.13134851138353765,0.19264448336252188,0.09865732632807939,0
360610205001,2565,21.0,122375.0,0.3243664717348928,0.7216374269005847,0.10097465886939572,0.13294346978557506,0.0682261208576998,0
360610205002,1562,21.2,73750.0,0.21318822023047376,0.6895006402048656,0.12612035851472472,0.1523687580025608,0.12227912932138284,0
360610230003,1495,35.1,53684.0,0.22675585284280936,0.16321070234113713,0.6187290969899666,0.0,0.22274247491638796,3
360610118004,1856,46.0,148158.0,0.6427801724137931,0.9110991379310345,0.0,0.06788793103448276,0.01993534482758621,4
360610118003,755,39.4,101339.0,0.42119205298013246,0.7788079470198676,0.0,0.22119205298013245,0.0013245033112582781,0
360610159001,2003,53.4,187738.0,0.7069395906140788,0.8846729905142287,0.0,0.036445332001997004,0.0,4
360610159002,1330,57.4,117244.0,0.7864661654135339,0.8030075187969925,0.12330827067669173,0.0406015037593985,0.05037593984962406,4
360610159003,1327,54.5,134964.0,0.6420497362471741,0.8568198944988696,0.03089675960813866,0.09269027882441598,0.03617181612660136,4
360610245002,2118,40.5,60109.0,0.28753541076487255,0.2705382436260623,0.06468366383380547,0.031161473087818695,0.7785646836638338,1
360610245003,1913,34.3,69388.0,0.3680083638264506,0.2645060115002614,0.0,0.010454783063251438,0.8494511238891793,1
360610066004,1487,35.9,152001.0,0.7316745124411567,1.0,0.0,0.0,0.14122394082044384,4
360610066003,1092,33.5,111939.0,0.6584249084249084,0.9532967032967034,0.0,0.046703296703296704,0.0,4
360610057002,1688,34.0,179375.0,0.7938388625592417,0.8045023696682464,0.052132701421800945,0.06812796208530805,0.05509478672985782,4
360610087003,951,39.5,215318.0,0.7875920084121977,0.8811777076761304,0.04416403785488959,0.02103049421661409,0.10830704521556257,4
360610087001,2670,36.2,168221.0,0.7,0.7456928838951311,0.0,0.15056179775280898,0.14831460674157304,4
360610271003,2467,40.1,82083.0,0.21726793676530198,0.38832590190514793,0.047426023510336444,0.0,0.8009728415079044,1
360610271004,2004,31.8,64858.0,0.4151696606786427,0.40169660678642716,0.19011976047904192,0.0,0.7230538922155688,1
360610271005,1711,38.2,100750.0,0.6054938632378726,0.8246639392168322,0.008182349503214495,0.07247223845704266,0.16656925774400935,4
360610303002,1675,35.3,87125.0,0.29014925373134326,0.3086567164179104,0.010149253731343283,0.031044776119402984,0.6525373134328358,1
360610303001,1253,36.1,37070.0,0.2346368715083799,0.43415802075019955,0.22825219473264166,0.028731045490822026,0.7422186751795691,1
360610307002,1116,48.3,98846.0,0.48655913978494625,0.7150537634408602,0.11559139784946236,0.043010752688172046,0.12634408602150538,4
360610245001,1767,35.5,93185.0,0.12337294850028296,0.08771929824561403,0.09281267685342388,0.0,0.9071873231465761,1
360610039002,1466,43.0,77847.0,0.5272851296043656,0.8622100954979536,0.09618008185538882,0.022510231923601638,0.0504774897680764,0
360610039001,2130,35.3,250001.0,0.5985915492957746,0.8910798122065727,0.0,0.05352112676056338,0.06901408450704226,4
360610039004,1394,43.8,250001.0,0.5817790530846485,0.6456241032998565,0.08106169296987087,0.06312769010043041,0.07675753228120516,4
360610041005,1243,35.7,80625.0,0.37811745776347544,0.36363636363636365,0.0,0.5559131134352373,0.08286403861625101,2
360610041003,1847,36.7,85250.0,0.32809962100703843,0.26800216567406604,0.0,0.6572820790471035,0.051434759068760154,2
360610041001,984,35.8,170508.0,0.5772357723577236,0.608739837398374,0.0,0.391260162601626,0.0,4
360610041002,933,48.4,62422.0,0.3054662379421222,0.1489817792068596,0.0,0.7888531618435155,0.0,2
360610041006,1151,24.7,102206.0,0.32232841007819285,0.45091225021720244,0.03909643788010426,0.4456993918331885,0.08601216333622937,2
360610041004,1893,38.3,52959.0,0.4152139461172742,0.3201267828843106,0.07606973058637084,0.5699947173798204,0.07606973058637084,2
360610226003,1706,39.6,41375.0,0.2661195779601407,0.21922626025791325,0.6096131301289566,0.031652989449003514,0.2033997655334115,3
360610226002,1189,35.2,53125.0,0.375946173254836,0.2682926829268293,0.3994953742640875,0.0656013456686291,0.25988225399495374,3
360610073005,860,46.7,145640.0,0.8767441860465116,0.9651162790697675,0.0,0.03488372093023256,0.0,4
360610076001,1583,30.5,106181.0,0.6929879974731522,0.3979785217940619,0.04801010739102969,0.5375868603916614,0.03663929248262792,2
360610076002,408,43.5,249097.0,0.6299019607843137,0.5906862745098039,0.0,0.30637254901960786,0.056372549019607844,4
360610081002,1474,40.4,130270.0,0.6180461329715061,0.9023066485753053,0.03459972862957938,0.0,0.13161465400271372,4
360610081001,1613,38.0,178162.0,0.7309361438313701,0.8350898946063237,0.03967761934283943,0.12523248605083695,0.09609423434593925,4
360610093002,1812,52.2,110329.0,0.7262693156732892,0.8278145695364238,0.025386313465783666,0.04690949227373068,0.05518763796909492,4
360610081004,1776,42.6,170461.0,0.7342342342342343,0.9183558558558559,0.0,0.03209459459459459,0.13231981981981983,4
360610091001,2293,39.0,159531.0,0.603139991277802,0.678587003924989,0.06716092455298735,0.2171827300479721,0.03009158307893589,4
360610177003,994,31.4,106632.0,0.6519114688128773,0.8370221327967807,0.004024144869215292,0.05734406438631791,0.3148893360160966,4
360610177002,1245,53.0,72485.0,0.357429718875502,0.4971887550200803,0.13092369477911647,0.0,0.4072289156626506,0
360610160013,522,58.6,250001.0,0.7068965517241379,0.8984674329501916,0.0,0.022988505747126436,0.10344827586206896,4
360610160011,767,47.6,201786.0,0.7301173402868318,0.9178617992177314,0.014341590612777053,0.04954367666232073,0.03650586701434159,4
360610160014,1110,49.4,250001.0,0.7054054054054054,0.8423423423423423,0.0,0.0990990990990991,0.1045045045045045,4
360610162002,1664,40.8,44575.0,0.3407451923076923,0.2842548076923077,0.35096153846153844,0.2091346153846154,0.34375,1
360610162004,2759,37.9,19247.0,0.14244291409931134,0.2044218919898514,0.6081913736861182,0.06487857919536064,0.49691917361362814,1
360610224001,2054,38.9,58235.0,0.2882181110029211,0.25657254138266794,0.5180136319376826,0.05258033106134372,0.23758519961051608,3
360610232003,1996,33.4,24284.0,0.10270541082164329,0.13877755511022044,0.7740480961923848,0.0,0.2560120240480962,3
360610232002,2738,26.6,40372.0,0.10189919649379109,0.11723886048210373,0.7048940832724616,0.03031409788166545,0.38531775018261505,3
360610232001,772,30.8,44548.0,0.31088082901554404,0.25,0.5893782383419689,0.09715025906735751,0.19430051813471502,3
360610232004,3655,33.8,34770.0,0.15020519835841314,0.11545827633378933,0.5025991792065664,0.0,0.40902872777017785,1
360610140004,450,59.7,223889.0,0.6933333333333334,1.0,0.0,0.0,0.0,4
360610151002,2013,51.4,18136.0,0.10233482364629906,0.29210134128166915,0.37257824143070045,0.04868355688027819,0.6174863387978142,1
360610225004,1214,28.3,31356.0,0.051894563426688634,0.016474464579901153,0.4028006589785832,0.0,0.5733113673805601,1
360610243013,862,30.9,56944.0,0.1148491879350348,0.2668213457076566,0.11716937354988399,0.05568445475638051,0.8294663573085846,1
360610243012,2139,33.0,62177.0,0.3436185133239832,0.2538569424964937,0.37307152875175315,0.05703599812996728,0.41000467508181393,1
360610243011,1961,28.8,25781.0,0.04895461499235084,0.08261091279959204,0.47730749617542073,0.004589495155532891,0.5420703722590515,1
360610243021,2803,30.0,23487.0,0.051730288976097036,0.1473421334284695,0.45808062789868,0.0,0.5911523367820193,1
360610273002,1116,41.6,66726.0,0.5913978494623656,0.7060931899641577,0.033154121863799284,0.05913978494623656,0.37992831541218636,0
360610273001,1625,41.0,77500.0,0.5932307692307692,0.7021538461538461,0.13353846153846155,0.03323076923076923,0.2449230769230769,0
360610273003,2534,42.3,89331.0,0.6172059984214681,0.7225730071033939,0.06669297553275454,0.011838989739542225,0.23875295974743488,4
360610287002,1578,33.5,56250.0,0.3288973384030418,0.49619771863117873,0.08238276299112801,0.016476552598225603,0.605830164765526,1
360610287001,786,39.4,87837.0,0.44529262086513993,0.7964376590330788,0.0,0.026717557251908396,0.34096692111959287,0
360610309004,2394,31.9,43750.0,0.1073517126148705,0.195906432748538,0.2096908939014202,0.000835421888053467,0.727234753550543,1
360610287003,1726,39.3,42500.0,0.24681344148319814,0.4768250289687138,0.06373117033603708,0.026651216685979143,0.7410196987253765,1
360610309001,3640,40.5,18689.0,0.07032967032967033,0.18296703296703296,0.4326923076923077,0.0,0.653021978021978,1
360610309003,3169,34.0,49355.0,0.19816976964342065,0.2079520353423793,0.07352477122120543,0.024297885768381194,0.882928368570527,1
360610309002,1460,27.9,63356.0,0.2,0.2623287671232877,0.038356164383561646,0.0061643835616438354,0.7486301369863013,1
360610040003,955,21.4,105850.0,0.35287958115183243,0.7099476439790576,0.0743455497382199,0.1518324607329843,0.08691099476439791,0
360610040004,601,24.8,74559.0,0.37603993344425957,0.8219633943427621,0.0,0.17803660565723795,0.3843594009983361,0
360610026012,1739,39.2,37245.0,0.25014376078205863,0.44220816561242093,0.24669350201265094,0.07130534790109258,0.4870615296147211,1
360610026011,1936,41.0,50391.0,0.29235537190082644,0.4214876033057851,0.04493801652892562,0.20454545454545456,0.40960743801652894,0
360610222002,1852,36.1,50625.0,0.3693304535637149,0.3903887688984881,0.4314254859611231,0.08045356371490281,0.10043196544276457,3
360610016002,870,52.1,46976.0,0.28045977011494255,0.11494252873563218,0.10689655172413794,0.7781609195402299,0.11149425287356322,2
360610016001,2393,60.7,24118.0,0.24780610112829085,0.03969912244045132,0.0,0.9603008775595487,0.0,2
360610016004,1278,31.5,76563.0,0.45774647887323944,0.3615023474178404,0.01643192488262911,0.6040688575899843,0.0,2
360610021001,3306,34.1,250001.0,0.6763460375075621,0.8644888082274652,0.009679370840895343,0.0780399274047187,0.05535390199637023,4
360610028003,1639,42.6,49009.0,0.38743136058572303,0.5631482611348383,0.3349603416717511,0.03599755948749237,0.19035997559487491,0
360610013001,2285,29.6,185787.0,0.7194748358862144,0.6897155361050328,0.01575492341356674,0.19299781181619255,0.11466083150984682,4
360610014021,1483,36.4,46875.0,0.45178691840863117,0.4160485502360081,0.013486176668914362,0.29534726904922454,0.2528658125421443,0
360610022013,1168,44.2,14336.0,0.04280821917808219,0.3904109589041096,0.1917808219178082,0.08133561643835617,0.6618150684931506,1
360610032004,668,52.7,62861.0,0.5449101796407185,0.9625748502994012,0.0,0.0374251497005988,0.0,0
360610032002,500,36.4,118750.0,0.884,0.884,0.0,0.116,0.044,4
360610146011,991,33.9,182944.0,0.7436932391523713,0.6841574167507568,0.0,0.3158425832492432,0.1574167507568113,4
360610165002,1229,49.5,155625.0,0.7013832384052074,0.9210740439381611,0.0,0.05370219690805533,0.01627339300244101,4
360610165001,1377,50.3,210550.0,0.7421931735657226,0.8525780682643428,0.0,0.13507625272331156,0.04429920116194626,4
360610226001,1921,34.8,55875.0,0.3050494534096825,0.37896928682977615,0.5627277459656429,0.00989068193649141,0.20458094742321709,3
360610265004,2343,34.5,63977.0,0.2808365343576611,0.33162612035851474,0.24455825864276567,0.0,0.7477592829705506,1
360610265001,1089,35.4,84417.0,0.3608815426997245,0.743801652892562,0.13774104683195593,0.0,0.4820936639118457,0
360610265002,2449,32.4,64973.0,0.3189056757860351,0.4087382605144957,0.08942425479787669,0.015108207431604737,0.6994691710902409,1
360610038001,1550,31.4,67639.0,0.5251612903225806,0.795483870967742,0.0070967741935483875,0.19419354838709676,0.05032258064516129,0
360610038002,580,38.2,74100.0,0.7034482758620689,0.6224137931034482,0.0,0.17586206896551723,0.1793103448275862,4
360610058001,3521,35.1,188385.0,0.8074410678784436,0.6998011928429424,0.0,0.22380005680204487,0.09088327179778471,4
360610088002,1585,36.7,205018.0,0.6782334384858044,0.6593059936908517,0.0,0.28391167192429023,0.04227129337539432,4
360610088003,1501,53.6,144113.0,0.6475682878081279,0.6482345103264491,0.0,0.351765489673551,0.09993337774816789,4
360610120003,516,46.5,203309.0,0.8468992248062015,0.936046511627907,0.06395348837209303,0.0,0.023255813953488372,4
360610120004,1442,65.0,196728.0,0.6879334257975035,0.9431345353675451,0.043689320388349516,0.013176144244105409,0.04230235783633842,4
360610155001,1283,34.7,93750.0,0.6477007014809041,0.774746687451286,0.0,0.20654715510522215,0.02494154325798909,4
360610166002,1824,31.5,33944.0,0.1025219298245614,0.5241228070175439,0.07730263157894737,0.019736842105263157,0.637609649122807,1
360610166004,1234,32.7,43352.0,0.3460291734197731,0.47893030794165314,0.017017828200972446,0.03484602917341977,0.6969205834683955,1
360610124001,1528,43.0,112465.0,0.699607329842932,0.8920157068062827,0.01112565445026178,0.05301047120418848,0.012434554973821989,4
360610124002,1766,39.2,107237.0,0.7327293318233296,0.9580973952434881,0.0,0.04190260475651189,0.050396375990939976,4
360610130003,1010,57.5,250001.0,0.6762376237623763,0.9435643564356435,0.0,0.03663366336633663,0.13762376237623763,4
360610115001,1715,38.1,123594.0,0.4769679300291545,0.5895043731778425,0.013411078717201166,0.3457725947521866,0.241399416909621,4
360610117001,4242,34.4,134606.0,0.6445073078736445,0.6185761433286185,0.0851013672795851,0.18835454974068835,0.2607260726072607,4
360610130001,614,58.0,188672.0,0.8387622149837134,1.0,0.0,0.0,0.03420195439739414,4
360610130002,1144,55.0,140882.0,0.7237762237762237,0.8304195804195804,0.011363636363636364,0.0944055944055944,0.02097902097902098,4
360610135002,4156,33.7,84229.0,0.4913378248315688,0.6366698748796921,0.09889316650625601,0.16121270452358036,0.26684311838306063,0
360610135001,4098,43.3,51324.0,0.4141044411908248,0.6183504148365057,0.11883845778428502,0.13274768179599805,0.3921425085407516,0
360610144011,1002,57.1,250001.0,0.7784431137724551,0.9660678642714571,0.0,0.014970059880239521,0.06187624750499002,4
360610146021,1381,38.9,101667.0,0.7436640115858074,0.8472121650977552,0.0,0.15278783490224476,0.03475742215785663,4
360610146022,1760,38.3,197784.0,0.7715909090909091,0.9164772727272728,0.01534090909090909,0.03636363636363636,0.13636363636363635,4
360610148023,1662,46.0,101331.0,0.6630565583634176,0.8941034897713598,0.009626955475330927,0.031287605294825514,0.2250300842358604,4
360610148021,1511,32.7,109583.0,0.7809397749834547,0.8093977498345467,0.0,0.14824619457313037,0.12971542025148908,4
360610148022,1526,32.8,152969.0,0.5766710353866317,0.6920052424639581,0.0,0.11926605504587157,0.09043250327653997,4
360610148024,1153,51.5,137109.0,0.6851691240242844,0.9028620988725065,0.0,0.06591500433651344,0.012142237640936688,4
360610160021,1839,48.8,127907.0,0.6324089178901577,0.8814573137574769,0.012506797172376292,0.08754758020663404,0.1756389342033714,4
360610096001,141,38.3,144063.0,0.950354609929078,0.6737588652482269,0.0,0.3049645390070922,0.02127659574468085,4
360610156021,2458,38.1,58750.0,0.2807160292921074,0.45890968266883647,0.25874694873881204,0.11798209926769732,0.38689991863303497,0
360610168001,1622,34.4,18939.0,0.17447595561035759,0.19173859432799015,0.49506781750924783,0.12145499383477189,0.3785450061652281,1
360610168002,1819,37.1,21305.0,0.1737218251786696,0.4282572842221001,0.234194612424409,0.0434304562946674,0.5761407366684992,1
